liaison,Service,annee,mois,Durée moyenne du trajet,Nombre de circulations prévues,taux_regularite,liaison_encoded,service_encoded
ST MALO - PARIS MONTPARNASSE,National,2023,12,149,98,0.826530612244898,117,1
PARIS LYON - GRENOBLE,National,2023,12,179,247,0.8825910931174089,70,1
PARIS MONTPARNASSE - NANTES,National,2023,12,128,626,0.9121405750798722,93,1
RENNES - LYON PART DIEU,National,2023,12,237,93,0.9247311827956989,113,1
PARIS LYON - BARCELONA,International,2023,12,405,62,0.9032258064516129,64,0
FRANCFORT - PARIS EST,International,2023,12,231,158,0.759493670886076,17,0
PARIS LYON - GENEVE,International,2023,12,191,245,0.8816326530612245,69,0
DUNKERQUE - PARIS NORD,National,2023,12,131,155,0.8451612903225807,16,1
LYON PART DIEU - MARNE LA VALLEE,National,2023,12,107,356,0.800561797752809,30,1
PARIS MONTPARNASSE - RENNES,National,2023,12,97,780,0.8628205128205129,96,1
QUIMPER - PARIS MONTPARNASSE,National,2023,12,231,269,0.9033457249070632,111,1
BELLEGARDE (AIN) - PARIS LYON,National,2023,12,163,276,0.8731884057971014,7,1
CHAMBERY CHALLES LES EAUX - PARIS LYON,National,2023,12,174,253,0.7233201581027668,13,1
LYON PART DIEU - MONTPELLIER,National,2023,12,112,256,0.83984375,32,1
LYON PART DIEU - PARIS LYON,National,2023,12,119,767,0.9178617992177314,33,1
MARSEILLE ST CHARLES - MARNE LA VALLEE,National,2023,12,208,292,0.8972602739726028,42,1
METZ - PARIS EST,National,2023,12,87,306,0.7679738562091503,45,1
NIMES - PARIS LYON,National,2023,12,178,205,0.8780487804878049,54,1
PARIS MONTPARNASSE - LE MANS,National,2023,12,55,450,0.8733333333333333,92,1
PARIS MONTPARNASSE - ST MALO,National,2023,12,152,98,0.8775510204081632,97,1
PARIS NORD - DUNKERQUE,National,2023,12,129,175,0.9142857142857143,104,1
PERPIGNAN - PARIS LYON,National,2023,12,313,206,0.8932038834951457,109,1
REIMS - PARIS EST,National,2023,12,46,236,0.8771186440677966,112,1
TOURS - PARIS MONTPARNASSE,National,2023,12,74,188,0.8670212765957447,126,1
DOUAI - PARIS NORD,National,2023,12,75,171,0.736842105263158,15,1
PARIS LYON - CHAMBERY CHALLES LES EAUX,National,2023,12,174,255,0.7843137254901961,67,1
LYON PART DIEU - RENNES,National,2023,12,236,93,0.956989247311828,34,1
PARIS LYON - LE CREUSOT MONTCEAU MONTCHANIN,National,2023,12,79,221,0.8959276018099548,73,1
DIJON VILLE - PARIS LYON,National,2023,12,98,420,0.9333333333333333,14,1
PARIS LYON - VALENCE ALIXAN TGV,National,2023,12,130,425,0.8894117647058823,84,1
PARIS MONTPARNASSE - ANGOULEME,National,2023,12,123,309,0.8478964401294499,87,1
BREST - PARIS MONTPARNASSE,National,2023,12,228,275,0.92,12,1
NANTES - PARIS MONTPARNASSE,National,2023,12,129,659,0.8907435508345979,50,1
PARIS EST - NANCY,National,2023,12,97,302,0.9403973509933775,57,1
MARSEILLE ST CHARLES - PARIS LYON,National,2023,12,195,522,0.9310344827586207,43,1
MARSEILLE ST CHARLES - TOURCOING,National,2023,12,281,31,0.6451612903225806,44,1
PARIS LYON - AVIGNON TGV,National,2023,12,159,440,0.9113636363636364,63,1
PARIS MONTPARNASSE - BREST,National,2023,12,230,276,0.894927536231884,89,1
LYON PART DIEU - MARSEILLE ST CHARLES,National,2023,12,104,498,0.7931726907630522,31,1
MONTPELLIER - LYON PART DIEU,National,2023,12,113,207,0.8840579710144928,46,1
PARIS LYON - MULHOUSE VILLE,National,2023,12,169,344,0.8895348837209303,78,1
TOULON - PARIS LYON,National,2023,12,239,269,0.9070631970260223,122,1
PARIS MONTPARNASSE - VANNES,National,2023,12,156,280,0.8285714285714285,101,1
STRASBOURG - NANTES,National,2023,12,337,61,0.8524590163934427,119,1
PARIS LYON - NICE VILLE,National,2023,12,342,212,0.8726415094339622,79,1
PARIS EST - STRASBOURG,National,2023,12,113,659,0.8528072837632776,59,1
PARIS LYON - BELLEGARDE (AIN),National,2023,12,163,280,0.7964285714285715,65,1
PARIS LYON - MARSEILLE ST CHARLES,National,2023,12,194,589,0.9286926994906621,76,1
PARIS LYON - PERPIGNAN,National,2023,12,311,207,0.8647342995169083,81,1
PARIS LYON - SAINT ETIENNE CHATEAUCREUX,National,2023,12,171,118,0.8983050847457628,82,1
SAINT ETIENNE CHATEAUCREUX - PARIS LYON,National,2023,12,168,118,0.8813559322033898,116,1
AIX EN PROVENCE TGV - PARIS LYON,National,2023,12,184,460,0.9282608695652174,0,1
AVIGNON TGV - PARIS LYON,National,2023,12,161,464,0.8922413793103449,5,1
LE MANS - PARIS MONTPARNASSE,National,2023,12,56,480,0.80625,25,1
MACON LOCHE - PARIS LYON,National,2023,12,96,220,0.740909090909091,35,1
PARIS EST - REIMS,National,2023,12,46,230,0.8434782608695652,58,1
PARIS NORD - ARRAS,National,2023,12,49,494,0.8421052631578947,102,1
RENNES - PARIS MONTPARNASSE,National,2023,12,97,809,0.7713226205191595,114,1
PARIS LYON - NIMES,National,2023,12,180,219,0.8721461187214612,80,1
ST PIERRE DES CORPS - PARIS MONTPARNASSE,National,2023,12,62,523,0.8145315487571702,118,1
PARIS EST - FRANCFORT,International,2023,12,228,171,0.8011695906432749,55,0
NICE VILLE - PARIS LYON,National,2023,12,344,216,0.8981481481481481,53,1
PARIS LYON - DIJON VILLE,National,2023,12,96,437,0.9336384439359268,68,1
ANGERS SAINT LAUD - PARIS MONTPARNASSE,National,2023,12,91,567,0.8589065255731922,1,1
LE CREUSOT MONTCEAU MONTCHANIN - PARIS LYON,National,2023,12,80,256,0.91015625,24,1
MULHOUSE VILLE - PARIS LYON,National,2023,12,170,340,0.9117647058823529,48,1
PARIS NORD - DOUAI,National,2023,12,71,136,0.8529411764705882,103,1
PARIS MONTPARNASSE - ST PIERRE DES CORPS,National,2023,12,62,523,0.864244741873805,98,1
POITIERS - PARIS MONTPARNASSE,National,2023,12,95,485,0.7298969072164949,110,1
GRENOBLE - PARIS LYON,National,2023,12,180,213,0.863849765258216,19,1
LILLE - LYON PART DIEU,National,2023,12,182,381,0.821522309711286,26,1
PARIS EST - METZ,National,2023,12,85,284,0.852112676056338,56,1
PARIS LYON - LYON PART DIEU,National,2023,12,119,730,0.9424657534246575,74,1
PARIS LYON - MONTPELLIER,National,2023,12,210,223,0.8654708520179373,77,1
PARIS MONTPARNASSE - BORDEAUX ST JEAN,National,2023,12,139,1051,0.8449096098953378,88,1
LAUSANNE - PARIS LYON,International,2023,12,229,175,0.9485714285714286,22,0
ARRAS - PARIS NORD,National,2023,12,50,480,0.7583333333333333,4,1
TOURCOING - BORDEAUX ST JEAN,National,2023,12,299,31,0.8387096774193549,124,1
PARIS LYON - BESANCON FRANCHE COMTE TGV,National,2023,12,128,184,0.9347826086956522,66,1
PARIS LYON - TOULON,National,2023,12,237,269,0.9256505576208178,83,1
VANNES - PARIS MONTPARNASSE,National,2023,12,164,289,0.8304498269896194,128,1
BORDEAUX ST JEAN - PARIS MONTPARNASSE,National,2023,12,138,1084,0.7887453874538746,9,1
LILLE - PARIS NORD,National,2023,12,69,665,0.8225563909774436,28,1
PARIS LYON - AIX EN PROVENCE TGV,National,2023,12,182,493,0.922920892494929,61,1
PARIS MONTPARNASSE - QUIMPER,National,2023,12,226,270,0.8555555555555556,95,1
PARIS MONTPARNASSE - POITIERS,National,2023,12,92,589,0.8862478777589134,94,1
ANGERS SAINT LAUD - PARIS MONTPARNASSE,National,2024,1,91,559,0.8783542039355993,1,1
ANNECY - PARIS LYON,National,2024,1,226,147,0.8435374149659864,3,1
PARIS MONTPARNASSE - LAVAL,National,2024,1,76,319,0.8056426332288401,91,1
PARIS LYON - ITALIE,International,2024,1,502,20,1.0,71,0
LYON PART DIEU - LILLE,National,2024,1,187,321,0.6230529595015577,29,1
PARIS LYON - CHAMBERY CHALLES LES EAUX,National,2024,1,175,290,0.8,67,1
PERPIGNAN - PARIS LYON,National,2024,1,316,193,0.844559585492228,109,1
